index,predict
301266,0.023196837
406251,0.020780915
121445,0.022687638
135620,1.4634566e-05
547498,0.0075263893
387688,0.011604776
284588,0.023196837
383084,0.01335555
432907,0.012692175
202747,0.010315021
186401,0.00028145761
351730,0.0011206853
85102,0.0011791921
232925,6.868987e-05
241691,0.010817296
201611,0.0005868742
73087,0.00032128335
376279,0.0023696655
575145,0.028348008
357427,0.023794733
121976,0.000715105
150949,0.022687638
74010,0.0016687391
157966,0.0013509027
244191,0.010924516
515807,0.026044173
449074,0.0033923683
416285,0.02209451
205834,0.0003977064
83645,4.526252e-05
203806,0.00033874068
313018,0.023196837
538928,0.0021042489
164852,0.0013524636
80548,0.023196837
441421,0.023196837
433755,0.0045683747
240173,2.4835246e-05
106194,4.7817706e-05
562566,0.0038504845
233777,0.0037199818
115023,0.030531488
137372,0.000256565
458359,0.00092239503
43715,0.00031706804
369364,0.0016620173
264400,0.00025397982
460120,0.026044173
352547,0.009606376
417384,0.0056649284
87541,0.00013684791
363786,0.0039995145
364701,0.0065062083
74557,0.022872953
234154,0.0067243744
374816,0.0042025195
570146,4.23928e-06
502396,0.02209451
288572,0.0020864676
555430,0.012819736
49056,0.00013294049
54028,0.022872953
339377,0.021620244
441191,0.0019739724
498475,0.012321121
207964,0.0021331557
208662,0.021774417
190168,0.00037729085
116565,3.8139551e-06
301145,0.012358733
120566,0.022687638
59053,0.00035476746
289666,0.032007053
394839,0.026044173
132636,0.026044173
421124,0.022872953
501269,0.009414954
67387,0.024146717
567413,0.026044173
110597,0.0004452668
55923,0.0015140206
169779,0.024146717
500967,0.0003770904
9844,0.010392188
560108,0.001156045
200561,0.0009066642
124069,0.022687638
390555,0.022872953
133446,0.00036686537
383257,2.4808708e-06
216498,0.024146717
236905,0.023196837
452326,0.007828242
123213,0.030531488
449291,0.028201299
531109,4.2173575e-08
138706,0.023196837
520542,0.024146717
296168,0.023196837
93886,0.023196837
405933,0.0022624065
130470,0.022687638
464275,0.002068727
442538,0.0030466386
523934,0.0008644744
496496,7.1723545e-05
157746,0.022687638
278908,0.00013156439
110367,2.2454682e-05
21590,0.0017138948
93034,8.9955465e-05
432087,0.022687638
147794,0.0028157616
183066,0.0016771341
183474,0.00022941876
448282,0.00035622242
286001,0.028201299
460740,0.0023026646
493766,4.5061682e-07
111002,0.020939358
480098,0.0034407366
255408,0.004404644
59928,0.00060309924
225727,0.0037501655
352389,0.023196837
11002,0.0015224381
109025,0.0025779377
451525,0.026044173
182791,0.020941231
382566,0.003328272
379228,0.0027687699
437587,0.0076391217
376963,0.034712397
132565,0.030531488
464831,0.0018720779
444608,0.021051079
560269,0.011797139
337124,0.028201299
492191,0.00017941966
43944,0.0020097443
267428,0.002465715
559125,0.01214209
230550,0.022290405
115916,0.018267917
25378,0.012899018
449869,0.0017735969
187280,0.0019517913
407803,1.1984346e-09
292002,4.2333882e-05
180535,0.0090748435
313282,0.011713665
79570,0.024666997
424201,0.0031744903
475193,0.00014428738
340122,0.00079977186
15510,0.004149959
119397,0.026044173
214206,0.00027314867
125985,0.022872953
275205,5.4039887e-05
86671,0.0012850717
321025,0.00088046625
337373,0.022687638
12918,0.002060598
486009,1.7187556e-05
210252,0.032331105
561908,0.022872953
369427,0.03257306
254582,0.004344221
293995,0.012946076
310956,0.0035981813
39493,0.00056981604
375167,0.004994909
535756,0.0006888266
198698,0.024146717
136104,0.0039325487
58345,0.002288978
67163,0.028522423
215566,0.028201299
288048,0.029563438
274678,0.004099968
57915,0.02093927
488892,0.022872953
437842,0.022872953
254766,0.0017554548
428494,0.0075616306
144366,0.0006857501
472224,0.024157295
199706,0.023196837
42360,0.0008690179
509693,0.020941231
381326,0.0017569362
48621,0.012067183
476661,0.022872953
190618,0.00069272186
452844,0.020939358
500737,0.0028899312
555634,0.0070025916
149499,0.008666939
102716,0.0004957103
430819,0.029563438
260070,0.022872953
520009,0.0029593364
498813,0.020941231
304573,0.021081436
504922,0.0026243837
93002,0.024146717
412749,0.022757176
36945,0.026044173
132249,0.005630711
147997,0.00018909814
161255,0.0007766541
143821,0.0020169548
21350,0.0014657729
314949,0.023196837
269972,0.022872953
357688,0.00032909118
36256,0.023196837
362566,0.0016886
265531,0.0011961997
535809,8.158582e-05
16367,3.754288e-08
516242,0.0022297387
694,0.026044173
223463,0.0006294489
381305,0.0018779284
441407,0.023196837
63673,0.0013058714
222944,0.023235014
259773,0.023196837
409548,0.0030548354
35308,0.0020735266
28868,0.0015406229
170316,0.021081436
543134,0.030531488
21101,0.029047132
150486,0.02080944
383688,1.9392824e-06
419604,0.009346415
186129,0.0007200855
203458,0.0008660487
439054,0.025383271
297343,0.031832088
561811,0.023196837
576393,0.0023778558
4523,0.012757934
332039,0.0026784777
518416,0.028201299
366592,0.0024098423
445433,0.0021998484
298336,0.0024947836
544144,0.020939358
174855,0.0006904494
518806,0.0013209399
343182,0.0015987334
144263,0.022872953
478766,0.023878776
551050,0.0010119124
238093,0.0009705778
68704,2.5217178e-06
53135,0.0017952345
136052,0.0012613961
365081,0.029055802
221419,0.0011642905
174845,0.001896456
121494,0.003695436
280162,0.0046988516
240135,1.7171234e-06
87508,0.023235014
463311,0.002947642
291728,0.00072881713
489728,0.022687638
151092,0.022872953
378247,1.9321611e-05
545794,0.0021786606
169733,0.028201299
254075,0.0007934867
170766,0.0008174477
290245,0.023196837
299438,0.00046812432
339543,0.026044173
335523,0.00042865952
238937,0.0019552107
443223,0.0031113916
438134,0.022872953
78419,0.022872953
63884,0.0036104906
534639,0.020941231
535136,0.023235014
191862,0.020811796
326299,0.023196837
554887,0.004842168
74807,0.02209451
314268,0.0010093844
349855,0.008511424
547197,0.00059765176
109321,0.020941231
179338,0.022872953
155473,0.004519637
168428,0.026044173
455832,0.0003637641
552195,0.009667715
448934,0.001505332
498521,0.011932596
370984,0.0022763505
204097,0.022872953
562615,0.019136727
223554,0.0010506916
291929,0.023196837
208478,0.022687638
181098,9.213013e-05
318716,0.021081436
543881,0.023235014
413200,0.0042998437
319546,0.0006507434
544897,0.0018319705
213821,0.022687638
265732,0.022872953
538896,0.025169926
235568,0.0004902925
445485,0.006168176
533778,0.022872953
83464,0.0023655354
542661,0.0007109807
290657,1.18618374e-07
121217,0.017614355
529521,0.023235014
292357,3.4048153e-05
133925,0.0023219064
99745,0.015454278
219998,0.000103370876
437973,0.021081436
387853,0.0013330018
244177,0.010608979
88160,0.0013952724
142977,0.0040813894
249799,0.0018489107
423903,0.0021862271
186613,0.0030207813
370483,0.00025536428
326915,8.459223e-05
392572,0.023196837
370116,0.00037636887
99311,0.0001577762
257460,0.0017452535
357754,0.00041970168
110919,0.022872953
249949,9.079799e-06
26306,0.0005141966
79207,3.2745286e-06
86431,0.017997548
534798,0.009357265
151088,0.00023306737
216769,0.023196837
491032,0.02209451
119459,0.030531488
192201,0.00021013839
342816,0.011177034
511201,0.015006725
369864,0.00031744278
84470,0.0020587242
153590,7.5140747e-06
242769,0.020941231
337088,0.0013513436
125232,0.0027523676
25388,0.002317718
301692,0.011213664
435673,0.0016225831
190714,0.026044173
390111,6.5376016e-09
288438,0.0033873937
394522,0.0033165906
442124,0.0014686469
24047,0.00017166368
202100,0.00015233384
372980,0.0023421182
552325,0.022872953
386580,0.00073265034
252601,0.022687638
117546,0.0033916347
14661,0.0071228314
133422,0.026044173
155020,0.021081436
4620,0.021081436
510938,0.007910673
55369,0.0023414555
191089,0.010782024
123689,0.011517124
408852,0.0056950855
435820,5.2128544e-05
42909,0.024146717
205271,0.028201299
348256,0.0004999707
267255,0.023196837
518206,0.024146717
319415,0.018082941
340820,0.0012347549
323885,0.023196837
262435,0.0047874087
151698,0.0002795884
176330,0.040275585
207389,0.003945888
218408,0.02209451
176217,0.0007697723
44036,0.023196837
300198,0.005671639
301943,0.02310156
508238,0.0007501339
88656,6.257996e-12
439011,0.0023687717
542812,0.007939001
193655,0.026044173
395265,0.00016778948
298790,0.0060464935
252117,0.008985207
315942,0.029563438
41859,0.00060000207
465422,0.0020372297
555449,0.02821126
391713,0.000114465045
515314,0.009606259
131577,5.3759093e-05
140326,0.0067301253
171511,0.006271356
378656,0.022260316
10372,0.0016249215
547509,7.772904e-05
53998,0.011180847
512968,0.0022343965
342547,0.028201299
363131,0.0045844014
495973,0.0011103923
108140,0.00025603914
335179,0.023196837
314832,0.023196837
238006,1.9453992e-05
521448,0.005291828
63216,0.003752172
261085,0.003065987
439214,0.028201299
476445,0.030444274
126386,0.030531488
314440,0.00172244
162359,5.5264856e-05
269909,0.0023822375
557196,0.00041655957
506617,0.022872953
413473,0.0015870393
527975,0.006519917
241047,0.024146717
374794,0.002653279
242391,0.0018389078
496863,0.022872953
492342,0.023196837
141330,0.020939358
457055,0.006280447
55011,0.02209451
425726,0.023196837
349720,0.0013913434
9331,0.0005857542
61370,0.0024218285
447656,0.0027838808
86497,0.0038121373
162422,5.6817356e-05
320478,0.009919854
361099,3.676562e-06
453084,0.026044173
320064,0.00034295899
264647,0.0003382834
146303,0.028201299
297779,0.026044173
120419,0.00626285
274140,0.00043556828
133672,0.020941231
8079,0.00193138
509362,0.0006379079
293385,0.00064057176
575660,5.439821e-12
520783,0.002787318
541841,0.026044173
147306,0.002425978
296460,0.014108579
74719,0.028201299
211026,0.0020818592
242003,0.0011881669
377596,0.002021123
413951,0.0007123489
33004,0.0020269114
169747,0.023196837
423017,0.0012365623
525002,0.023196837
282005,0.0050712475
214383,0.024146717
64155,0.022872953
184486,3.5738296e-07
442585,0.00018848936
410281,0.034712397
307308,0.0015552961
377962,0.0017365987
372366,0.023196837
347610,0.0075135673
63266,0.0020382758
114347,0.0009694923
369696,0.010593949
474836,0.00033336334
275558,0.0036848192
213857,0.023196837
287029,0.008807854
273979,0.028201299
480797,0.0016432443
452295,0.022687638
260527,0.0102162175
446097,0.0004938824
154667,0.0025430117
606,0.0012515761
72404,0.0018387476
502189,0.0011106653
560002,0.021081436
140515,0.0030288023
216511,8.7967164e-05
32437,0.007069493
311509,0.026044173
477753,0.0011547838
495604,0.00014554567
405221,3.790678e-05
237777,0.014431118
312329,9.118453e-05
484072,0.0015148126
377349,0.026831884
55775,6.5651875e-05
232920,0.0032673206
517880,0.003614026
91948,0.0028255912
79657,0.0013804394
480385,0.020939358
565873,0.024256181
326162,0.023196837
32349,0.02324979
235081,0.019889176
569783,0.0019649907
45033,0.023196837
413105,0.00032460014
253236,0.0063332114
315644,0.023196837
209875,0.023196837
248641,0.0021993122
282650,0.022687638
437524,0.009811273
229015,0.0016500948
374177,0.01026752
26154,0.013719215
358215,0.0014412901
322669,0.024146717
396579,0.026044173
508832,1.1071215e-05
142907,3.5446865e-05
325434,0.00012534301
380133,0.028075997
432849,0.008557574
566602,0.026044173
99988,0.023235014
407634,7.0835165e-05
273242,0.015158053
302419,0.0009459561
260113,0.0057179853
316502,0.0023354301
451698,0.022872953
162687,0.000687212
207702,0.023196837
25259,0.008249129
299517,1.7634632e-08
459137,0.00056451675
387610,4.0479143e-05
134018,0.032331105
476431,0.0005955393
260384,0.028201299
439648,0.0037754762
528265,0.023196837
303047,0.024146717
498628,7.528688e-11
344051,0.0005741308
121251,0.023196837
422522,0.028201299
208920,0.022623183
342755,0.006581137
52875,0.00030255085
425855,0.021081436
9130,0.0037391433
271490,0.0047107483
351230,0.0007732121
401081,0.028946927
523577,0.0022822437
506782,0.0013241192
194822,0.025169926
299806,0.0015971184
335032,0.0060876575
342532,0.00011921987
527032,0.021081436
428703,0.0208084
185683,0.020939358
196930,0.02209451
271858,0.00015199867
447304,0.024146717
280235,0.022687638
369068,0.032331105
17059,0.023235014
237121,6.464085e-06
410865,0.003642045
95740,0.023196837
532899,0.009529127
341333,0.00086763117
460285,0.024146717
29149,0.026044173
255597,0.0025346135
428049,0.003547466
358472,0.006201912
55442,0.0058624246
154592,7.319947e-05
22863,0.00040677178
198937,0.020939358
522787,0.00388117
84503,0.0018738679
338549,0.02093927
261869,0.0018747405
236250,0.0003376519
369790,0.0028978083
463410,0.0016289691
8871,0.01409098
481985,0.022687638
39034,0.023196837
57892,0.032331105
64780,0.0025005739
347647,0.020941231
372146,0.00046297655
36452,0.00053266477
564730,0.0006359421
156262,0.0064710053
331287,0.020941231
4451,0.004215652
13033,0.022872953
338105,0.020941231
128569,0.023323914
40311,0.001944086
300152,0.022727447
418113,0.02093927
320122,0.026044173
52454,0.0027020304
351283,0.00397861
195698,0.005772817
41063,0.02088019
172661,0.0029910284
509855,0.0018539133
28635,0.0038948616
151207,0.0033317793
26027,0.023196837
274594,0.020071628
108900,0.0026899278
255847,0.0025135763
257168,0.00014282286
407583,0.029626131
24209,0.005143907
95162,8.041956e-07
196487,0.030531488
57318,0.0030038431
450261,0.022872953
70121,0.0005762777
247409,0.0020512675
440232,0.0006282105
296192,0.00033524528
213092,0.0020328118
491531,0.04303369
15917,0.0052573225
234781,0.0016903124
524034,0.0065786312
175067,0.027105283
39233,0.0015965148
272810,0.020941231
322600,0.022538679
113364,0.0009787994
384412,0.002376692
280144,0.017562702
286588,0.003258718
19254,6.7219485e-06
304445,0.006843191
481223,0.022687638
436828,0.023196837
14894,1.0870415e-05
439478,0.0028548883
304665,0.0050463243
65600,1.0325018e-05
355029,0.0008428439
408141,0.021168366
99137,0.006308162
431065,0.00072698476
166662,0.026044173
289415,0.023196837
103825,0.000100832
70044,0.026449539
289458,0.0014633809
104462,0.010130819
387582,0.02209451
224121,0.0033039604
552124,0.024146717
468873,2.8654138e-05
485,0.022872953
569949,0.022592107
155638,0.002331396
151067,0.004134
189046,0.022872953
171119,4.3321314e-05
305610,8.831587e-06
310858,0.000102112135
550837,0.032331105
452738,0.021850279
102370,0.0026654534
424781,0.0004931352
311700,0.0017915948
155683,0.026008783
463066,0.01525097
38125,0.032544635
301098,0.024146717
284932,0.028201299
397396,0.022687638
174486,0.0022597117
544460,0.0006032303
21233,0.026044173
439546,0.009080955
113178,0.024146717
150672,0.00027419784
380409,0.022687638
111268,0.021081436
259049,0.008046049
92116,0.0053479667
563748,7.116113e-06
46177,0.012839018
86531,0.0023703587
244892,4.1597808e-08
247895,0.001436207
391750,0.0015791737
566106,0.028201299
17522,8.219923e-05
479954,0.0065124556
247837,0.009356584
270887,0.0004667324
518635,5.596958e-06
316346,0.022687638
32885,0.0022502022
556961,0.002200665
262159,5.7797905e-07
351601,0.023196837
509112,0.007049158
345135,0.001105918
378609,0.023196837
371689,0.0023667803
541775,0.026044173
470357,0.024146717
21852,0.022872953
156815,5.641933e-05
457792,0.0022781347
511891,6.8978325e-06
119548,6.613635e-06
233454,0.001519052
57794,0.026044173
515523,0.026044173
418900,0.0008448098
336390,0.024470689
1840,0.026044173
227852,0.0023767655
431067,4.3678105e-05
160957,0.0040488117
180872,0.010400704
524610,0.022872953
198261,0.00059467857
518054,0.021081436
300189,0.00052367855
141753,0.0013524764
183332,0.023196837
408332,0.011804574
285949,1.0717346e-06
220579,0.022687638
518056,0.0019036144
428000,0.020939358
164728,0.0027359268
512360,0.023196837
451647,0.0024323424
13241,0.008601285
125338,0.026044173
110409,0.023196837
72100,0.0020950641
263742,1.3412336e-05
554705,0.023235014
67376,0.022687638
399064,0.002522715
63214,0.0015400861
515049,0.020939358
518149,0.004303017
69499,0.0021269144
47471,0.022687638
44538,0.00024644728
570076,0.00049064925
323946,0.004424241
115727,0.026044173
223920,0.020941231
483925,0.004635079
525760,0.0030132574
415406,1.9733468e-06
69633,0.002346691
111906,0.004383175
556316,0.004572106
182606,0.021081436
13954,0.009389268
41952,0.0009547127
564036,0.004368465
152326,0.022687638
259957,0.021767633
321978,0.0008433493
25396,0.023196837
366124,0.024146717
388144,0.016079169
253763,0.0025754343
157225,0.055675182
427898,0.0025406722
201598,0.0005031763
437305,0.021081436
37354,0.0005752043
218463,0.010234305
132535,0.0022271643
146267,0.028201299
232425,0.004179528
154381,0.00010871213
368788,0.0026288657
562071,0.010533036
444628,0.0017255142
523427,0.024146717
55699,0.012808305
183678,0.023196837
513860,0.021751909
61616,0.0037450434
499712,0.00012738595
467296,0.0031173918
190533,0.022687638
418675,0.010342814
414413,3.249501e-06
190622,0.023235014
102148,0.023196837
465596,0.00053500023
552143,0.0054173437
184055,0.024146717
440582,0.013114295
518814,0.012372411
541419,0.023235014
348575,0.0006313815
300992,0.003394534
282185,8.6717097e-07
86880,1.4267573e-05
483009,0.004115017
259507,0.0027173413
124444,0.023196837
251586,7.9896236e-05
452270,0.0044590966
230002,0.0076317587
279519,0.024146717
71487,0.0049048373
496693,0.028201299
267276,0.023196837
358457,0.0139697
485452,0.021081436
566821,0.022687638
552825,0.006433044
195742,0.00026759633
125253,0.023196837
112718,0.009665961
257799,0.006051201
180204,1.0419083e-07
84341,0.002315723
369264,0.00012800183
347459,0.0010604347
197451,3.4092827e-05
232194,2.74391e-08
518629,0.00023308073
535154,1.3015848e-06
368815,0.012366098
496688,0.004603767
393117,0.016227182
563559,0.0018273742
104624,0.0048597804
332055,0.00096711493
273671,0.006540684
485952,0.0063189445
141684,0.0032536928
498390,0.023196837
37099,1.2871358e-13
52174,0.0030611488
30920,5.437623e-08
90462,0.00067928334
82502,0.023196837
129260,9.568969e-08
223942,9.0736705e-07
47579,0.0018853865
300016,0.0019910368
149248,0.006291527
195069,0.0026808453
356781,0.023196837
169629,0.00031151532
447268,0.008841704
178848,0.024146717
102372,0.0002636641
346378,0.0029645339
37017,0.022872953
556935,0.0005366061
547163,0.029698584
264919,3.424585e-05
554129,0.00016635828
30997,0.022687638
259266,0.0034844903
137124,0.010268185
398815,0.0021947194
249985,0.0042032017
453915,2.5649144e-06
161981,0.026044173
336123,0.0031907505
570180,1.6669738e-10
109142,0.0010952262
7415,0.024146717
108339,0.0031451716
428752,0.021081436
490128,0.029563438
393541,0.00060275645
342344,0.029563438
77805,0.010779289
63459,0.022775123
104409,0.022687638
539505,0.030288404
287239,0.003771767
834,0.0031447771
373577,0.022538679
207397,0.025433797
82172,0.00040397016
536498,0.022687638
383991,0.022479896
341468,0.0004658372
543271,0.00075330795
556564,0.0045387377
95517,0.008563491
129446,0.004865113
497802,0.022687638
79101,0.0053447923
25417,0.026044173
381264,9.918829e-05
150553,0.022687638
257970,2.0755577e-05
283898,0.026044173
147647,0.0043602353
530905,0.02093927
572490,0.0019538698
33277,0.023196837
430972,0.023196837
69159,3.1619835e-05
465173,0.0037645535
253608,0.02209451
237125,0.00023628942
214533,0.023196837
160405,0.030531488
223659,0.0009050084
304801,0.023196837
570598,0.005382196
314007,0.006401652
272310,0.0013130729
515383,0.0006618434
311272,0.0007279377
109837,0.0016604197
413128,0.023196837
343501,0.026044173
112563,0.0054000625
349212,0.0014793002
336711,7.498203e-05
191842,0.0009346553
512710,0.000116203766
316083,0.022237767
296891,0.018088793
349429,0.028201299
311088,0.028201299
1829,0.030531488
393220,0.0022918994
422259,0.027940856
298022,0.00072068616
235091,0.026044173
65500,0.0046927365
338728,0.025169926
24216,0.00056717865
520978,0.002482763
391760,1.9151598e-08
457187,0.0005577868
408955,0.0024012113
215546,0.022687638
27843,0.00013413206
100696,0.024146717
199901,0.001709534
47257,0.0029601778
209110,0.0025968011
305026,0.021081436
32043,0.029563438
536092,0.0022559878
3937,0.022872953
130238,0.027280854
397067,0.022687638
71439,0.006494918
208950,0.0010151555
343401,0.003036826
86955,0.020941231
396661,0.0028974654
52826,0.004996091
312740,0.0013108761
298667,0.0024056986
5459,0.030915327
267840,0.0015432143
516228,3.689852e-05
357153,0.007891089
395212,0.0084489295
63933,0.020941231
444830,0.0060423566
260698,0.0010681521
54458,0.0023607544
288304,0.01626992
73708,0.0022049113
512769,0.0013442297
476165,0.0007594173
74829,0.022872953
8392,0.024146717
470258,0.0032399509
504453,0.026044173
570862,0.0011259473
519978,0.009591698
318430,0.024146717
459251,0.023196837
523233,0.0013163962
5626,0.03919413
207864,0.0011133495
377201,0.020941231
194205,0.00016048629
77153,0.00040880468
202036,0.0008691843
206443,0.005049957
572553,0.005787216
208702,0.00081140583
352124,0.008166752
495044,0.0014690707
443175,0.02502002
260689,0.024146717
23837,0.022872953
6179,0.013479418
461147,0.07809976
198564,0.00029174838
468452,0.021081436
148296,0.032331105
322972,0.022687638
393907,0.0044477037
219806,3.8488393e-05
392897,0.002473484
399726,0.002410192
464187,0.0064854324
377693,0.0038085699
90739,0.02316307
168486,0.032331105
142751,0.007449102
432954,0.0010988687
488669,0.00021361954
351036,0.0008838869
131051,0.025169926
477303,0.0016284172
361979,0.007963162
90933,0.022687638
63382,0.012870247
242704,1.0235333e-05
97470,0.03118234
525198,0.023906182
252064,0.023196837
300314,0.0017986438
191282,0.027280854
222848,0.0030005476
405655,0.00223518
66317,0.023196837
560558,0.026457632
71695,0.0004695495
361370,0.000119775475
459598,0.024146717
90785,0.0020739362
305203,0.0022206109
200706,9.534652e-07
241408,0.022872953
246370,0.02182467
300552,0.015243001
250810,0.020939358
237043,0.012423486
160795,0.023278156
192451,0.007968091
549427,0.024146717
258394,0.021081436
1498,0.0017488878
23022,0.0019545953
431101,0.023196837
483024,0.023196837
129462,0.0003260921
149821,0.007833128
483167,0.0010914983
24247,0.0012426529
291712,0.0060928883
161970,0.010466389
489674,0.025169926
439327,0.0005914924
457935,0.002552948
116695,0.00331037
105642,0.003911025
565330,0.0016821072
362041,0.004759133
100185,0.010093669
376181,7.801301e-06
76379,0.027528368
132838,0.022538679
474957,1.3557344e-07
369723,0.0035343156
347765,0.0011836654
537561,0.022872953
183819,0.0011092827
564534,0.006303203
465738,0.0076774834
109465,0.0032371706
463258,5.215698e-05
559292,0.022538679
69066,0.003230749
25539,0.00022968097
191695,0.002590718
283946,0.030531488
423086,0.0012531935
453062,0.002359572
500626,0.008657817
512480,0.00312485
288303,0.001998809
338220,0.00016136197
280284,0.008144057
447229,5.6864735e-08
512562,0.0012428575
229899,4.5150475e-05
238900,0.02209451
155950,0.00031072722
458574,0.0005542902
341835,0.0036079527
509516,0.0043473784
436502,0.0025449595
259754,0.002832077
551602,0.0012727348
57171,0.026044173
563425,0.0015720356
532211,0.0030446316
108134,3.965619e-09
412783,0.00047757724
538175,0.0036092731
26044,0.029563438
487578,0.010457622
255156,0.023292152
504462,0.023196837
23933,2.6298336e-05
508866,0.0039552567
297258,0.026044173
524450,0.0026900442
217476,3.5792043e-05
77723,1.0483392e-05
441798,0.0020940907
502549,0.006473041
332915,0.00086324493
203460,0.026044173
96074,2.152383e-05
194171,0.00038471966
336053,0.032331105
419407,0.013689987
222589,0.00014132212
495287,0.021568622
254669,0.0031834366
268261,0.024146717
114881,0.0029367956
574309,0.0014282961
348522,0.003612208
257863,0.0024004276
517753,0.00050334854
401545,0.00034492242
219821,0.0006720995
296860,0.00528897
61301,0.00044449905
281604,0.017227165
395805,0.010579006
528327,0.014601186
135124,0.022687638
11096,0.032331105
293252,0.0023710025
101708,9.880905e-06
36655,0.024074638
48738,0.010095538
384773,0.0062185926
32176,0.000217131
450458,3.7275575e-05
413114,0.009310787
55020,0.024282597
398938,0.024146717
214724,0.004190987
30353,0.0009187914
28279,0.0031925985
492435,0.016604425
512639,0.019770069
192831,0.002179544
34743,0.0010529356
38718,0.022538679
323225,0.0051807594
265130,0.030531488
541436,0.026044173
335133,0.028201299
372483,0.0064005093
564220,0.020939358
315911,0.0014692834
301973,0.005765596
456234,0.00084258855
107994,0.0021333944
296390,0.02209451
27025,0.022872953
30283,0.0026394336
241296,0.06584248
533329,0.00012180746
191341,0.023196837
528661,0.018470908
359160,0.003123916
466808,0.0017993598
57486,4.667938e-05
377936,0.0005804053
473163,0.02209451
272835,0.024146717
418656,0.003320619
318127,0.02209451
397898,0.0025021848
492395,0.008373609
185271,0.0013928846
163966,0.022527084
397627,0.020941231
122210,0.0078002266
545082,0.028201299
536547,0.0028742603
223709,0.021081436
492706,7.470739e-06
454672,0.021842241
520803,0.0022401495
1466,0.023196837
49015,0.023235014
359926,0.032331105
19932,0.00011500859
95598,0.026044173
540561,0.015286718
249831,0.0031797497
437379,0.022687638
136270,0.0023583737
485231,0.0016521787
45720,0.012199177
429342,0.028201299
62666,0.00014715802
336698,2.5464342e-08
114069,0.02093927
108432,0.0020816587
326102,0.023196837
427195,0.00018117126
190831,0.0024610253
26875,1.8581617e-05
435328,0.0111078685
257958,0.012607575
210828,0.0025163707
405364,4.8248923e-05
180240,0.0024428451
419478,0.013920309
329847,0.0010747776
407565,0.0025565445
28715,0.0029085681
255144,0.009820866
561860,0.00015362713
204565,0.022515394
140402,0.026044173
74747,0.016356286
537585,0.02549341
68663,0.00232059
395263,0.0062295054
430589,0.0009583877
373860,0.002270982
129885,0.00070760126
421427,0.022872953
321860,0.00044837524
519862,0.022687638
536505,0.0024467786
521992,0.0066119935
161998,0.024146717
42301,0.0031115115
40661,0.023196837
560987,0.00077378267
115207,3.204174e-05
440125,0.0144809075
273917,0.0055594835
43054,0.028201299
578395,0.025169926
212102,0.02209451
459742,5.828215e-05
265031,0.009472918
382825,1.7303684e-05
222586,0.024146717
348769,0.006840618
35758,1.1821961e-07
387130,8.267447e-11
397495,0.026044173
4763,0.024051806
378386,0.0032566183
554561,0.0024771402
67358,0.016350433
569130,0.023130322
190753,0.023382328
88243,0.00089277676
380048,0.008938968
240291,0.0035203593
175602,0.0068213437
43852,0.022687638
173578,0.015923867
310392,0.024146717
344324,0.009576072
374060,0.022687638
129220,0.00047434962
315555,0.0002437694
73154,2.0841544e-06
174495,0.022561666
216442,0.0028924844
525152,0.0032104496
435430,2.044243e-06
496318,0.0031594352
563306,0.007106447
515149,0.0020670444
149455,0.0011288557
554778,0.008000769
238573,0.0009576461
418527,0.028201299
328922,0.000577199
348852,0.026044173
375403,0.026044173
36869,0.0034667659
320888,0.011930132
437228,0.0027131399
253352,0.0021012332
121129,0.010283272
541364,0.0002332388
359760,0.007868268
509044,0.0025979548
272054,0.0030457305
358985,1.0858799e-05
342460,0.0020607414
33667,0.02209451
93578,0.003911768
278643,0.023196837
414891,0.022687638
439058,0.0016355709
551894,0.0010560463
351437,0.00014596009
563372,0.001988906
174209,0.0023562114
219957,0.00013581873
201929,0.00054644886
467917,0.0002537153
155362,0.0006731443
396441,0.0023630946
55104,0.00364528
13700,0.004755945
503548,0.00040848952
264884,0.024146717
385892,0.0017343268
135482,1.9638082e-05
401392,0.00041576434
27541,0.0011465893
576827,0.0028499407
565466,0.00010745249
342681,0.021815028
114593,0.0070383092
439160,0.002543168
232302,0.022872953
420321,0.022538679
402300,0.00044132612
27763,0.0068027806
336041,0.0017161064
69706,0.016430328
30631,0.022872953
41264,0.00038687396
73875,0.0006911979
26642,0.009868704
529442,0.019569421
566764,0.023448626
193618,0.0040806336
136063,0.0014853094
352462,0.0043235426
312434,0.00024598037
188476,0.0326052
333364,0.0043352316
163520,0.0019380816
362324,0.0007450897
329467,0.00023993518
560785,0.0009209062
320713,0.00031286123
146194,3.7089314e-05
562251,0.023196837
423453,0.0028957743
62438,0.023196837
378899,0.0004111686
317691,0.00084414275
578988,0.0008070037
541489,0.001068744
237636,0.0009696827
174388,0.0047084885
456595,0.0016287405
482186,0.0025184148
34758,1.9553036e-06
141613,0.0002348553
336245,0.0011006419
147391,0.008357589
217535,0.00021175406
147465,0.0033561254
388893,0.02209451
79824,0.0024937938
337955,0.0062752133
203051,0.002772083
82649,0.0072108903
439008,0.032331105
106417,0.0022246765
531201,0.005608116
58775,0.00027726937
291438,0.0034025675
464802,0.0011045965
532274,0.09252496
523148,0.001413968
358825,0.0022438008
187785,0.0021391679
369892,2.8021101e-11
385185,0.011114952
379465,0.022872953
530282,9.1234415e-06
27178,0.0017893645
152237,0.00081117
487469,0.0005265597
413360,0.00020663456
485306,0.0010996709
34062,0.00012371645
234550,0.0035595696
21464,0.023196837
235105,0.024146717
177524,0.026044173
244170,0.021081436
